product_title,product_category,rating,review_count,units_sold,sale_price,list_price,discount_pct,is_best_seller_flag,has_coupon_flag,is_sponsored,is_available,best_seller_detail,coupon_detail,sustainability_detail,delivery_date,collected_at
"EPSON 127 DURABrite Ultra Ink Black Cartridge For NX-530, NX-625, WF-3520, WF-3530, WF-3540, WF-545, WF-60, WF-630, WF-633, WF-635, WF-645, WF-7010, WF-7510, WF-7520, WF-840, WF-845,Water Resistant",Other Electronics,4.6,5966,1000,34.59,34.59,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:33:40.000000 UTC
"EPSON 127 DURABrite Ultra Ink Color Combo Pack For NX-530, NX-625, WF-3520, WF-3530, WF-3540, WF-545, WF-60, WF-630, WF-633, WF-635, WF-645, WF-7010, WF-7510, WF-7520, WF-840, WF-845",Other Electronics,4.6,3354,700,65.79,65.79,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:47:22.000000 UTC
"EPSON 200 DURABrite Ultra Ink Standard Capacity Black & Color Cartridge Combo Pack (T200120-BCS) Works with WorkForce WF-2520, WF-2530, WF-2540, Expression XP-200, XP-300, XP-310, XP-400, XP-410",Other Electronics,4.6,2929,700,45.85,45.85,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:48:38.000000 UTC
"EPSON 200 DURABrite Ultra Ink Standard Capacity Black Cartridge (T200120-S) Works with WorkForce WF-2520, WF-2530, WF-2540, Expression XP-200, XP-300, XP-310, XP-400, XP-410",Other Electronics,4.6,6646,1000,14.89,14.89,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:46:18.000000 UTC
"EPSON 200 DURABrite Ultra Ink Standard Capacity Color Combo Pack (T200520-S) Works with WorkForce WF-2520, WF-2530, WF-2540, Expression XP-200, XP-300, XP-310, XP-400, XP-410",Other Electronics,4.6,4000,500,30.85,30.85,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 12:00:16.000000 UTC
"EPSON 212 Claria Ink High Capacity Black & Standard Color Cartridge Combo Pack (T212XL-BCS) Works with WorkForce WF-2830, WF-2850, Expression XP-4100, XP-4105",Other Electronics,4.6,8615,2000,66.99,66.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:22:17.000000 UTC
"EPSON 212 Claria Ink Standard Capacity Color Combo Pack (T212520-S) Works with WorkForce WF-2830, WF-2850, Expression XP-4100, XP-4105",Other Electronics,4.6,10968,2000,22.99,22.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:29:44.000000 UTC
"EPSON 215 Ink Standard Capacity Tricolor Cartridge (T215530-S) Works with WorkForce WF-100, WF-110, EC-110",Other Electronics,4.6,845,400,19.79,19.79,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-02,2025-08-24 21:43:51.000000 UTC
"EPSON 220 DURABrite Ultra Ink High Capacity Black & Standard Color Cartridge Combo Pack Works with WorkForce WF-2630, WF-2650, WF-2660, WF-2750, WF-2760, Expression XP-320, XP-420, XP-424",Other Electronics,4.6,6786,1000,62.59,62.59,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:32:23.000000 UTC
"EPSON 220 DURABrite Ultra Ink High Capacity Black Cartridge (T220XL120-S) Works with WorkForce WF-2630, WF-2650, WF-2660, WF-2750, WF-2760, Expression XP-320, XP-420, XP-424",Other Electronics,4.6,4636,500,32.99,32.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 12:03:09.000000 UTC
"EPSON 220 DURABrite Ultra Ink Standard Capacity Black & Color Cartridge Combo Pack (T220120-BCS) Works with WorkForce WF-2630, WF-2650, WF-2660, WF-2750, WF-2760, Expression XP-320, XP-420, XP-424",Other Electronics,4.6,8146,1000,43.95,43.95,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:31:20.000000 UTC
"EPSON 220 DURABrite Ultra Ink Standard Capacity Black Cartridge (T220120-S) Works with WorkForce WF-2630, WF-2650, WF-2660, WF-2750, WF-2760, Expression XP-320, XP-420, XP-424",Other Electronics,4.6,10234,1000,14.29,14.29,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:56:25.000000 UTC
"EPSON 220 DURABrite Ultra Ink Standard Capacity Color Combo Pack (T220520-S) Works with WorkForce WF-2630, WF-2650, WF-2660, WF-2750, WF-2760, Expression XP-320, XP-420, XP-424",Other Electronics,4.6,6891,900,30.85,30.85,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:47:08.000000 UTC
"EPSON 232 Claria Ink High Capacity Black & Standard Color Cartridge Combo Pack (T232XL-BCS) Works with WorkForce WF-2930, WF-2950, Expression XP-4200, XP-4205",Other Electronics,4.6,1961,5000,61.49,61.49,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:18:18.000000 UTC
"EPSON 252 DURABrite Ultra Ink High Capacity Black & Standard Color Cartridge Combo Pack (T252XL-BCS) Works with WorkForce WF-3620, WF-3640, WF-7110, WF-7610, WF-7620, WF-7710, WF-7720, WF-7210",Other Electronics,4.6,6442,1000,81.35,81.35,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:26:39.000000 UTC
"EPSON 252 DURABrite Ultra Ink Standard Capacity Color Combo Pack (T252520-S) Works with WorkForce WF-3620, WF-3640, WF-7110, WF-7610, WF-7620, WF-7710, WF-7720, WF-7210",Other Electronics,4.6,6260,1000,34.99,42.85,18.34,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:33:52.000000 UTC
"EPSON 288 DURABrite Ultra Ink Standard Capacity Color Combo Pack (T288520-S) Works with Expression XP-330, XP-430, XP-434, XP-340, XP-440, XP-446",Other Electronics,4.6,3286,500,32.95,32.95,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 12:00:16.000000 UTC
"EPSON 302 Claria Premium Ink High Capacity Black & Standard Color Cartridge Combo Pack (T302XL-BCS) Works with Expression Premium XP-6000, XP-6100",Other Electronics,4.6,2581,1000,87.99,87.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:29:44.000000 UTC
"EPSON 302 Claria Premium Ink Standard Capacity Color Combo Pack (T302520-S) Works with Expression Premium XP-6000, XP-6100",Other Electronics,4.6,4544,500,61.59,61.59,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:55:20.000000 UTC
"EPSON 410 Claria Premium Ink Standard Capacity (T410020-S) Works with Expression Premium XP-530, XP-630, XP-640, XP-7100, XP-830",Other Electronics,4.6,5056,1000,15.39,15.39,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:55:32.000000 UTC
"EPSON 410 Claria Premium Ink Standard Capacity Photo Black & Color Combo Pack (T410520-S) Works with Expression Premium XP-530, XP-630, XP-640, XP-7100, XP-830",Other Electronics,4.6,3515,900,61.59,61.59,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:40:32.000000 UTC
"EPSON 702 DURABrite Ultra Ink Standard Capacity Black & Color Cartridge Combo Pack (T702120-BCS) Works with WorkForce Pro WF-3720, WF-3730, WF-3733",Other Electronics,4.6,5051,1000,68.15,68.15,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:33:52.000000 UTC
"EPSON 702 DURABrite Ultra Ink Standard Capacity Black Cartridge (T702120-S) Works with WorkForce Pro WF-3720, WF-3730, WF-3733",Other Electronics,4.6,4813,1000,21.99,21.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:41:46.000000 UTC
"EPSON 802 DURABrite Ultra Ink High Capacity Black & Standard Color Cartridge Combo Pack (T802XL-BCS) Works with WorkForce Pro WF-4720, WF-4730, WF-4734, WF-4740",Other Electronics,4.6,4414,1000,121.99,137.49,11.27,false,false,false,true,No Badge,No Coupon,None,2025-08-29,2025-08-21 11:28:55.000000 UTC
"EPSON 802 DURABrite Ultra Ink Standard Capacity Black & Color Cartridge Combo Pack (T802120-BCS) Works with WorkForce Pro WF-4720, WF-4730, WF-4734, WF-4740",Other Electronics,4.6,1001,100,130.85,130.85,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-02,2025-08-24 21:40:53.000000 UTC
"EPSON 802 DURABrite Ultra Ink Standard Capacity Color Combo Pack (T802520-S) Works with WorkForce Pro WF-4720, WF-4730, WF-4734, WF-4740",Other Electronics,4.6,2585,1000,89.05,89.05,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:28:55.000000 UTC
"EPSON 802 DURABrite Ultra Ink Standard Capacity Cyan Cartridge (T802220-S) Works with WorkForce Pro WF-4720, WF-4730, WF-4734, WF-4740",Other Electronics,4.6,530,200,29.69,29.69,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-02,2025-08-24 22:00:09.000000 UTC
"EPSON 802 DURABrite Ultra Ink Standard Capacity Magenta Cartridge (T802320-S) Works with WorkForce Pro WF-4720, WF-4730, WF-4734, WF-4740",Other Electronics,4.6,1493,800,29.69,29.69,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:49:24.000000 UTC
"EPSON 812 DURABrite Ultra Ink High Capacity Black Cartridge (T812XL120-S) Works with WorkForce Pro WF-7310, WF-7820, WF-7840, WorkForce EC-C7000",Other Electronics,4.6,1230,2000,46.19,46.19,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:25:24.000000 UTC
"EPSON 812 DURABrite Ultra Ink Standard Capacity Color Combo Pack (T812520-S) Works with WorkForce Pro WF-7310, WF-7820, WF-7840, WorkForce EC-C7000",Other Electronics,4.6,830,2000,46.09,46.09,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:27:27.000000 UTC
"EPSON 822 DURABrite Ultra Ink High Capacity Black & Standard Color Cartridge Combo Pack (T822XL-BCS) Works with WorkForce Pro WF-3820, WF-3823, WF-4820, WF-4830, WF-4833, WF-4834",Other Electronics,4.6,4889,10000,87.39,87.39,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:15:47.000000 UTC
"EPSON 822 DURABrite Ultra Ink Standard Capacity Black Cartridge (T822120-S) Works with WorkForce Pro WF-3820, WF-3823, WF-4820, WF-4830, WF-4833, WF-4834",Other Electronics,4.6,2619,3000,23.09,23.09,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:25:24.000000 UTC
"EPSON 822 DURABrite Ultra Ink Standard Capacity Color Cartridge Combo Pack (T822520-S) Works with WorkForce Pro WF-3820, WF-3823, WF-4820, WF-4830, WF-4833, WF-4834",Other Electronics,4.6,2188,3000,41.19,41.19,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:22:39.000000 UTC
"ESR 2 Pack Armorite Screen Protector for iPad A16 11th/10th Generation (11 Inch/10.9, 2025/2022), 9H Hardness Tempered Glass Film with UltraFit Tray, Military Grade, HD Clarity, Dust & Bubble Free",TV & Display,4.6,502,500,21.99,21.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:56:38.000000 UTC
"ESR Armorite Screen Protector for Apple Watch Ultra 2/Ultra 49mm, Military Grade Protection, Tempered Glass Film with Aluminum Alloy Frame, Keep Original, Anti-Scratch, 2 Pack, Black",TV & Display,4.6,208,1000,13.99,13.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:47:47.000000 UTC
"ESR MagMouse Snap-to-Carry Bluetooth Mouse, Rechargeable Wireless Mouse for Laptop with Built-in Charging Cable, Reusable Adhesive Holder, BT 5.0 + 2.4 GHz Connectivity, Silent, Ergonomic, Black",Laptops,4.6,1375,300,24.99,27.99,10.72,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-24 21:41:15.000000 UTC
"ESR MagMouse Snap-to-Carry Bluetooth Mouse, Rechargeable Wireless Mouse for Laptop with Built-in Charging Cable, Reusable Adhesive Holder, BT 5.0 + 2.4 GHz Connectivity, Silent, Ergonomic, Black",Laptops,4.6,1375,300,24.99,27.99,10.72,false,false,false,true,No Badge,No Coupon,None,2025-09-02,2025-08-24 21:46:06.000000 UTC
"ESR Upgraded for MagSafe Wallet, 5 Card Holder, RFID Blocking, Magnetic Wallet for iPhone with Adjustable Stand, Slim for iPhone 16/15/14/13/12 Series, Not for 13/12 Mini, Vegan Leather, Black",Phones,4.6,1381,3000,19.99,19.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:28:06.000000 UTC
"ESR for AirPods 4 Case, Compatible with AirPods 4th Generation Case (2024) (USB-C), Compatible with MagSafe, Drop Protection Cover with Lanyard, Magnetic Lid Lock, Orbit Hybrid Series, Black",Headphones,4.6,2624,1000,11.99,11.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:44:13.000000 UTC
"ESR for AirPods 4 Case, Compatible with AirPods 4th Generation Case (2024) (USB-C), Compatible with MagSafe, Drop Protection Cover with Lanyard, Magnetic Lid Lock, Orbit Hybrid Series, Black",Headphones,4.6,2700,1000,9.47,11.99,21.02,false,false,true,true,No Badge,No Coupon,None,2025-09-09,2025-08-29 10:48:16.000000 UTC
"ESR for AirPods 4 Case, Compatible with AirPods 4th Generation Case (2024) (USB-C), Compatible with MagSafe, Drop Protection Cover with Lanyard, Magnetic Lid Lock, Orbit Hybrid Series, Black",Headphones,4.6,2700,1000,9.47,11.99,21.02,false,false,true,true,Amazon's,No Coupon,None,2025-09-11,2025-08-29 11:36:54.000000 UTC
"ESR for AirPods Pro 2nd Generation Case (USB-C/Lightning Cable), Compatible with AirPods Pro Case (2023/2022/2019), Magnetic Lid, Full Drop Protection Cover with Carabiner, Cloud Series, Black",Headphones,4.6,204,400,9.99,9.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-24 21:58:14.000000 UTC
"ESR for Apple Watch Ultra 2/1 Case with Screen Protector 49mm (2024/2023/2022), Military Grade Protection, Aluminum Alloy Case with 2 Pack Armorite Glass Protector Set, Stay Original, Black",TV & Display,4.6,1669,1000,13.42,16.99,21.01,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:45:53.000000 UTC
"ESR for MagSafe Wallet, 5-Card Holder, Magnetic Wallet for iPhone, RFID Blocking, with 3,200 g Magnetic Strength, Vegan Leather, Slim for iPhone 16/15/14/13/12 Series, Not for 13/12 Mini, Black",Phones,4.6,2206,6000,12.99,19.99,35.02,false,false,false,true,No Badge,No Coupon,Carbon impact,2025-09-01,2025-08-21 11:23:18.000000 UTC
"ESR for iPad (A16) 11th Generation Case 11 Inch 2025, iPad 10th Generation Case 10.9 inch 2022, Vertical Stand Cover, Multi Stand Angles, Ultra-Stable Cover with Pencil Holder, Flip Series, Black",Other Electronics,4.6,770,1000,22.99,22.99,0.0,false,false,false,true,No Badge,No Coupon,Carbon impact,2025-09-01,2025-08-21 11:43:14.000000 UTC
"ESR for iPad (A16) 11th Generation Case 11 Inch 2025, iPad 10th Generation Case 10.9 inch 2022, Vertical Stand Cover, Multi Stand Angles, Ultra-Stable Cover with Pencil Holder, Flip Series, Black",Other Electronics,4.6,770,1000,22.99,22.99,0.0,false,false,false,true,No Badge,No Coupon,Carbon impact,2025-09-01,2025-08-21 11:43:25.000000 UTC
"ESR for iPad Air 11 Inch Case M3/M2 (2025/2024), iPad Air 5th/4th Gen (2022/2020), Vertical Stand Cover, Multi Stand Angles, Ultra-Stable Case with Pencil Holder, Auto Wake/Sleep, Black",Other Electronics,4.6,944,1000,21.99,23.99,8.34,false,false,false,false,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:43:00.000000 UTC
"ESR for iPad Air 11 Inch Case M3/M2 (2025/2024), iPad Air 5th/4th Gen Case (2022/2020) 10.9 Inch with Pencil Holder, Removable Magnetic Cover, Vertical Stand, Rebound 360 Series, Black",Other Electronics,4.6,5702,1000,25.19,27.99,10.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:43:25.000000 UTC
"ESR for iPad Air 13 Inch Case (2025/2024) M3/M2, Removable Magnetic Cover, Adjustable Portrait/Landscape Stand with Raised Screen View, 9 Standing Angles, Shift Series, Black",TV & Display,4.6,855,500,41.39,45.99,10.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:54:40.000000 UTC
"ESR for iPad Pro 13 Inch Case M4(2024), Thin and Lightweight, Shock and Drop Protection, Yellowing Resistant, Hard Back, Supports Pencil Pro and Pencil(USB-C), Classic Series, Clear",Other Electronics,4.6,2933,300,15.29,16.99,10.01,false,false,false,true,No Badge,No Coupon,None,2025-09-02,2025-08-24 21:52:34.000000 UTC
"ESR for iPad Pro 13 Inch Case M4(2024), iPad Pro 13 Rotating Case with Removable Magnetic Cover, Adjustable Portrait/Landscape Stand with Raised Screen View, 9 Standing Angles, Shift Series, Black",TV & Display,4.6,1090,500,49.99,49.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:44:13.000000 UTC
"ESR for iPhone 13 Pro Max Case, Compatible with MagSafe, Built-in Camera Ring Stand, Military-Grade Protection, Magnetic Phone Case for iPhone 13 Pro Max, Classic Kickstand Case (HaloLock), Clear",Phones,4.6,26443,500,22.99,24.99,8.0,false,false,false,false,No Badge,No Coupon,None,2025-09-01,2025-08-21 12:05:22.000000 UTC
"EVEREADY 6V Battery, Super Heavy Duty 6 Volt Battery, 1 Count",Power & Batteries,4.6,8675,1000,4.99,4.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:59:03.000000 UTC
"EVGA 750 N1, 750W, 2 Year Warranty, Power Supply 100-N1-0750-L1",Other Electronics,4.6,6082,300,64.09,69.99,8.43,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:57:58.000000 UTC
"Easy-Going Outdoor TV Cover for 40 to 42 inches LCD, LED, Waterproof, Weatherproof and Dust-Proof TV Screen Protectors with Cleaning Cloth (42 inch,Black)",TV & Display,4.6,6372,300,19.99,19.99,0.0,false,true,false,true,No Badge,Save 10%  with coupon,None,2025-09-02,2025-08-24 22:00:34.000000 UTC
Edifier R1280DB Powered Bluetooth Bookshelf Speakers - Optical Input - Wireless Studio Monitors - 4 Inch Near Field Speaker - 42W RMS - Wood Grain (Black),TV & Display,4.6,3490,500,149.99,189.99,21.05,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:37:32.000000 UTC
Edifier R1280T Powered Bookshelf Speakers - 2.0 Active Near Field Studio Monitor Speaker - Wooden Enclosure - 42 Watts RMS Power,TV & Display,4.6,18739,2000,149.99,149.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:21:13.000000 UTC
Edifier R1700BTs Active Bluetooth Bookshelf Speakers - 2.0 Wireless Near Field Studio Monitor Speaker - 66w RMS with Subwoofer Line Out,TV & Display,4.6,2197,100,189.99,229.99,17.39,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 12:08:41.000000 UTC
"Edifier R980T 4"" Active Bookshelf Speakers - 2.0 Computer Speaker - Powered Studio Monitor (Pair)",TV & Display,4.6,4321,500,89.99,89.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:49:00.000000 UTC
Edifier T5 Powered Subwoofer - 70w RMS Active Woofer with 8 inch Driver and Low Pass Filter,Speakers,4.6,1416,200,159.99,199.99,20.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 12:01:56.000000 UTC
"Elgato Cam Link 4K – External Capture Card for DSLR & Camcorder, ActionCam as Webcam, Meet/Stream/Record in 1080p60 or 4K30/4K60, Easy Connect for OBS/Zoom/Discord – HDMI to USB 3.0, PC/Mac/iPad",Cameras,4.6,13330,2000,97.99,97.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:22:17.000000 UTC
"Elgato Flex Arm L, Premium 4-Section Articulated Arm for easy Mounting and Adjusting of Lights, Cameras, and Microphones, for Streaming, Videoconferencing, and Studios, requires Multi Mount Essential",Phones,4.6,2276,200,49.99,49.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-02,2025-08-24 22:01:24.000000 UTC
"Elgato Flex Arm L, Premium 4-Section Articulated Arm for easy Mounting and Adjusting of Lights, Cameras, and Microphones, for Streaming, Videoconferencing, and Studios, requires Multi Mount Essential",Phones,4.6,2276,200,49.99,49.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-02,2025-08-24 22:01:38.000000 UTC
"Elgato Flex Arm L, Premium 4-Section Articulated Arm for easy Mounting and Adjusting of Lights, Cameras, and Microphones, for Streaming, Videoconferencing, and Studios, requires Multi Mount Essential",Phones,4.6,2276,200,49.99,49.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-02,2025-08-24 22:01:50.000000 UTC
"Elgato Flex Arm L, Premium 4-Section Articulated Arm for easy Mounting and Adjusting of Lights, Cameras, and Microphones, for Streaming, Videoconferencing, and Studios, requires Multi Mount Essential",Phones,4.6,2276,200,49.99,49.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-02,2025-08-24 22:05:36.000000 UTC
"Elgato Flex Arm L, Premium 4-Section Articulated Arm for easy Mounting and Adjusting of Lights, Cameras, and Microphones, for Streaming, Videoconferencing, and Studios, requires Multi Mount Essential",Phones,4.6,2276,200,49.99,49.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-02,2025-08-24 22:05:49.000000 UTC
"Elgato Flex Arm L, Premium 4-Section Articulated Arm for easy Mounting and Adjusting of Lights, Cameras, and Microphones, for Streaming, Videoconferencing, and Studios, requires Multi Mount Essential",Phones,4.6,2276,200,49.99,49.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-02,2025-08-24 22:16:40.000000 UTC
